seed 424242 / D11: 2 machines, 346 products
  terrain #- MARBLE_FLOOR @20,6 from feature #0
  terrain #- MARBLE_FLOOR @25,5 from feature #0
  terrain #- MARBLE_FLOOR @18,3 from feature #0
  terrain #- MARBLE_FLOOR @23,4 from feature #0
  terrain #- MARBLE_FLOOR @6,9 from feature #0
  terrain #- MARBLE_FLOOR @16,5 from feature #0
  terrain #- MARBLE_FLOOR @2,12 from feature #0
  terrain #- MARBLE_FLOOR @29,6 from feature #0
  terrain #- MARBLE_FLOOR @38,7 from feature #0
  terrain #- MARBLE_FLOOR @12,5 from feature #0
  terrain #- MARBLE_FLOOR @3,12 from feature #0
  terrain #- MARBLE_FLOOR @33,6 from feature #0
  terrain #- MARBLE_FLOOR @35,7 from feature #0
  terrain #- MARBLE_FLOOR @6,11 from feature #0
  terrain #- MARBLE_FLOOR @4,12 from feature #0
  terrain #- MARBLE_FLOOR @38,8 from feature #0
  terrain #- MARBLE_FLOOR @22,9 from feature #0
  terrain #- MARBLE_FLOOR @5,5 from feature #0
  terrain #- MARBLE_FLOOR @2,11 from feature #0
  terrain #- MARBLE_FLOOR @20,3 from feature #0
  terrain #- MARBLE_FLOOR @33,4 from feature #0
  terrain #- MARBLE_FLOOR @15,6 from feature #0
  terrain #- MARBLE_FLOOR @20,10 from feature #0
  terrain #- MARBLE_FLOOR @24,5 from feature #0
  terrain #- MARBLE_FLOOR @11,5 from feature #0
  terrain #- MARBLE_FLOOR @31,5 from feature #0
  terrain #- MARBLE_FLOOR @26,5 from feature #0
  terrain #- MARBLE_FLOOR @21,9 from feature #0
  terrain #- MARBLE_FLOOR @28,6 from feature #0
  terrain #- MARBLE_FLOOR @37,7 from feature #0
  terrain #- MARBLE_FLOOR @20,11 from feature #0
  terrain #- MARBLE_FLOOR @31,6 from feature #0
  terrain #- MARBLE_FLOOR @20,8 from feature #0
  terrain #- MARBLE_FLOOR @5,13 from feature #0
  terrain #- MARBLE_FLOOR @28,5 from feature #0
  terrain #- MARBLE_FLOOR @40,8 from feature #0
  terrain #- MARBLE_FLOOR @14,5 from feature #0
  terrain #- MARBLE_FLOOR @13,8 from feature #0
  terrain #- MARBLE_FLOOR @28,3 from feature #0
  terrain #- MARBLE_FLOOR @14,6 from feature #0
  terrain #- MARBLE_FLOOR @11,6 from feature #0
  terrain #- MARBLE_FLOOR @6,4 from feature #0
  terrain #- MARBLE_FLOOR @19,9 from feature #0
  terrain #- MARBLE_FLOOR @40,7 from feature #0
  terrain #- MARBLE_FLOOR @14,4 from feature #0
  terrain #- MARBLE_FLOOR @21,6 from feature #0
  terrain #- MARBLE_FLOOR @31,4 from feature #0
  terrain #- MARBLE_FLOOR @32,4 from feature #0
  terrain #- MARBLE_FLOOR @12,8 from feature #0
  terrain #- MARBLE_FLOOR @22,5 from feature #0
  terrain #- MARBLE_FLOOR @21,10 from feature #0
  terrain #- MARBLE_FLOOR @39,6 from feature #0
  terrain #- MARBLE_FLOOR @4,13 from feature #0
  terrain #- MARBLE_FLOOR @22,4 from feature #0
  terrain #- MARBLE_FLOOR @38,9 from feature #0
  terrain #- MARBLE_FLOOR @33,8 from feature #0
  terrain #- MARBLE_FLOOR @37,9 from feature #0
  terrain #- MARBLE_FLOOR @13,5 from feature #0
  terrain #- MARBLE_FLOOR @23,5 from feature #0
  terrain #- MARBLE_FLOOR @18,5 from feature #0
  terrain #- MARBLE_FLOOR @12,4 from feature #0
  terrain #- MARBLE_FLOOR @30,5 from feature #0
  terrain #- MARBLE_FLOOR @39,7 from feature #0
  terrain #- MARBLE_FLOOR @21,3 from feature #0
  terrain #- MARBLE_FLOOR @13,7 from feature #0
  terrain #- MARBLE_FLOOR @21,8 from feature #0
  terrain #- MARBLE_FLOOR @6,12 from feature #0
  terrain #- MARBLE_FLOOR @14,7 from feature #0
  terrain #- MARBLE_FLOOR @4,10 from feature #0
  terrain #- MARBLE_FLOOR @39,9 from feature #0
  terrain #- MARBLE_FLOOR @8,6 from feature #0
  terrain #- MARBLE_FLOOR @3,11 from feature #0
  terrain #- MARBLE_FLOOR @19,5 from feature #0
  terrain #- MARBLE_FLOOR @13,4 from feature #0
  terrain #- MARBLE_FLOOR @7,5 from feature #0
  terrain #- MARBLE_FLOOR @20,9 from feature #0
  terrain #- MARBLE_FLOOR @20,4 from feature #0
  terrain #- MARBLE_FLOOR @15,5 from feature #0
  terrain #- MARBLE_FLOOR @36,9 from feature #0
  terrain #- MARBLE_FLOOR @19,3 from feature #0
  terrain #- MARBLE_FLOOR @33,5 from feature #0
  terrain #- MARBLE_FLOOR @32,9 from feature #0
  terrain #- MARBLE_FLOOR @5,11 from feature #0
  terrain #- MARBLE_FLOOR @6,5 from feature #0
  terrain #- MARBLE_FLOOR @22,3 from feature #0
  terrain #- MARBLE_FLOOR @18,4 from feature #0
  terrain #- MARBLE_FLOOR @36,7 from feature #0
  terrain #- MARBLE_FLOOR @12,7 from feature #0
  terrain #- MARBLE_FLOOR @30,7 from feature #0
  terrain #- MARBLE_FLOOR @28,4 from feature #0
  terrain #- MARBLE_FLOOR @6,7 from feature #0
  terrain #- MARBLE_FLOOR @7,11 from feature #0
  terrain #- MARBLE_FLOOR @31,8 from feature #0
  terrain #- MARBLE_FLOOR @7,12 from feature #0
  terrain #- MARBLE_FLOOR @4,14 from feature #0
  terrain #- MARBLE_FLOOR @19,10 from feature #0
  terrain #- MARBLE_FLOOR @32,5 from feature #0
  terrain #- MARBLE_FLOOR @6,10 from feature #0
  terrain #- MARBLE_FLOOR @34,6 from feature #0
  terrain #- MARBLE_FLOOR @5,7 from feature #0
  terrain #- MARBLE_FLOOR @34,5 from feature #0
  terrain #- MARBLE_FLOOR @31,7 from feature #0
  terrain #- MARBLE_FLOOR @37,6 from feature #0
  terrain #- MARBLE_FLOOR @10,5 from feature #0
  terrain #- MARBLE_FLOOR @26,4 from feature #0
  terrain #- MARBLE_FLOOR @39,10 from feature #0
  terrain #- MARBLE_FLOOR @21,2 from feature #0
  terrain #- MARBLE_FLOOR @32,7 from feature #0
  terrain #- MARBLE_FLOOR @21,4 from feature #0
  terrain #- MARBLE_FLOOR @26,6 from feature #0
  terrain #- MARBLE_FLOOR @27,5 from feature #0
  terrain #- MARBLE_FLOOR @39,8 from feature #0
  terrain #- MARBLE_FLOOR @5,6 from feature #0
  terrain #- MARBLE_FLOOR @25,4 from feature #0
  terrain #- MARBLE_FLOOR @17,5 from feature #0
  terrain #- MARBLE_FLOOR @40,9 from feature #0
  terrain #- MARBLE_FLOOR @12,6 from feature #0
  terrain #- MARBLE_FLOOR @32,8 from feature #0
  terrain #- MARBLE_FLOOR @27,3 from feature #0
  terrain #- MARBLE_FLOOR @4,6 from feature #0
  terrain #- MARBLE_FLOOR @6,13 from feature #0
  terrain #- MARBLE_FLOOR @6,6 from feature #0
  terrain #- MARBLE_FLOOR @19,4 from feature #0
  terrain #- MARBLE_FLOOR @19,6 from feature #0
  terrain #- MARBLE_FLOOR @22,10 from feature #0
  terrain #- MARBLE_FLOOR @9,6 from feature #0
  terrain #- MARBLE_FLOOR @38,6 from feature #0
  terrain #- MARBLE_FLOOR @6,8 from feature #0
  terrain #- MARBLE_FLOOR @14,8 from feature #0
  terrain #- MARBLE_FLOOR @5,14 from feature #0
  terrain #- MARBLE_FLOOR @7,7 from feature #0
  terrain #- MARBLE_FLOOR @13,6 from feature #0
  terrain #- CRYSTAL_WALL @5,8 from feature #1
  terrain #- CRYSTAL_WALL @30,8 from feature #1
  terrain #- CRYSTAL_WALL @16,3 from feature #1
  terrain #- CRYSTAL_WALL @5,15 from feature #1
  terrain #- CRYSTAL_WALL @38,5 from feature #1
  terrain #- CRYSTAL_WALL @13,3 from feature #1
  terrain #- CRYSTAL_WALL @39,5 from feature #1
  terrain #- CRYSTAL_WALL @34,4 from feature #1
  terrain #- CRYSTAL_WALL @33,9 from feature #1
  terrain #- CRYSTAL_WALL @19,7 from feature #1
  terrain #- CRYSTAL_WALL @3,14 from feature #1
  terrain #- CRYSTAL_WALL @25,6 from feature #1
  terrain #- CRYSTAL_WALL @22,8 from feature #1
  terrain #- CRYSTAL_WALL @28,7 from feature #1
  terrain #- CRYSTAL_WALL @17,6 from feature #1
  terrain #- CRYSTAL_WALL @24,4 from feature #1
  terrain #- CRYSTAL_WALL @36,6 from feature #1
  terrain #- CRYSTAL_WALL @35,6 from feature #1
  terrain #- CRYSTAL_WALL @12,9 from feature #1
  terrain #- CRYSTAL_WALL @29,5 from feature #1
  terrain #- CRYSTAL_WALL @11,8 from feature #1
  terrain #- CRYSTAL_WALL @6,15 from feature #1
  terrain #- CRYSTAL_WALL @6,3 from feature #1
  terrain #- CRYSTAL_WALL @31,9 from feature #1
  terrain #- CRYSTAL_WALL @7,4 from feature #1
  terrain #- CRYSTAL_WALL @9,7 from feature #1
  terrain #- CRYSTAL_WALL @35,8 from feature #1
  terrain #- CRYSTAL_WALL @12,3 from feature #1
  terrain #- CRYSTAL_WALL @29,7 from feature #1
  terrain #- CRYSTAL_WALL @24,3 from feature #1
  terrain #- CRYSTAL_WALL @20,12 from feature #1
  terrain #- CRYSTAL_WALL @1,12 from feature #1
  terrain #- CRYSTAL_WALL @41,7 from feature #1
  terrain #- CRYSTAL_WALL @35,9 from feature #1
  terrain #- CRYSTAL_WALL @21,1 from feature #1
  terrain #- CRYSTAL_WALL @7,10 from feature #1
  terrain #- CRYSTAL_WALL @7,9 from feature #1
  terrain #- CRYSTAL_WALL @10,7 from feature #1
  terrain #- CRYSTAL_WALL @14,3 from feature #1
  terrain #- CRYSTAL_WALL @25,3 from feature #1
  terrain #- CRYSTAL_WALL @14,9 from feature #1
  terrain #- CRYSTAL_WALL @4,5 from feature #1
  terrain #- CRYSTAL_WALL @16,4 from feature #1
  terrain #- CRYSTAL_WALL @23,2 from feature #1
  terrain #- CRYSTAL_WALL @8,11 from feature #1
  terrain #- CRYSTAL_WALL @26,7 from feature #1
  terrain #- CRYSTAL_WALL @18,6 from feature #1
  terrain #- CRYSTAL_WALL @11,4 from feature #1
  terrain #- CRYSTAL_WALL @28,2 from feature #1
  terrain #- CRYSTAL_WALL @39,11 from feature #1
  terrain #- CRYSTAL_WALL @37,5 from feature #1
  terrain #- CRYSTAL_WALL @29,3 from feature #1
  terrain #- CRYSTAL_WALL @40,10 from feature #1
  terrain #- CRYSTAL_WALL @26,2 from feature #1
  terrain #- CRYSTAL_WALL @31,3 from feature #1
  terrain #- CRYSTAL_WALL @23,6 from feature #1
  terrain #- CRYSTAL_WALL @10,4 from feature #1
  terrain #- CRYSTAL_WALL @11,7 from feature #1
  terrain #- CRYSTAL_WALL @7,8 from feature #1
  terrain #- CRYSTAL_WALL @13,9 from feature #1
  terrain #- CRYSTAL_WALL @38,11 from feature #1
  terrain #- CRYSTAL_WALL @33,3 from feature #1
  terrain #- CRYSTAL_WALL @1,11 from feature #1
  terrain #- CRYSTAL_WALL @5,4 from feature #1
  terrain #- CRYSTAL_WALL @24,6 from feature #1
  terrain #- CRYSTAL_WALL @16,6 from feature #1
  terrain #- CRYSTAL_WALL @23,10 from feature #1
  terrain #- CRYSTAL_WALL @3,13 from feature #1
  terrain #- CRYSTAL_WALL @4,15 from feature #1
  terrain #- CRYSTAL_WALL @32,3 from feature #1
  terrain #- CRYSTAL_WALL @4,7 from feature #1
  terrain #- CRYSTAL_WALL @21,12 from feature #1
  terrain #- CRYSTAL_WALL @22,6 from feature #1
  terrain #- CRYSTAL_WALL @21,7 from feature #1
  terrain #- CRYSTAL_WALL @4,9 from feature #1
  terrain #- CRYSTAL_WALL @27,2 from feature #1
  terrain #- CRYSTAL_WALL @23,9 from feature #1
  terrain #- CRYSTAL_WALL @2,10 from feature #1
  terrain #- CRYSTAL_WALL @18,10 from feature #1
  terrain #- CRYSTAL_WALL @2,13 from feature #1
  terrain #- CRYSTAL_WALL @3,6 from feature #1
  terrain #- CRYSTAL_WALL @15,4 from feature #1
  terrain #- CRYSTAL_WALL @41,9 from feature #1
  terrain #- CRYSTAL_WALL @22,11 from feature #1
  terrain #- CRYSTAL_WALL @7,14 from feature #1
  terrain #- CRYSTAL_WALL @20,1 from feature #1
  terrain #- CRYSTAL_WALL @30,4 from feature #1
  terrain #- CRYSTAL_WALL @9,5 from feature #1
  terrain #- CRYSTAL_WALL @15,8 from feature #1
  terrain #- CRYSTAL_WALL @27,7 from feature #1
  terrain #- CRYSTAL_WALL @22,2 from feature #1
  terrain #- CRYSTAL_WALL @35,5 from feature #1
  terrain #- CRYSTAL_WALL @7,13 from feature #1
  terrain #- CRYSTAL_WALL @18,2 from feature #1
  terrain #- CRYSTAL_WALL @17,2 from feature #1
  terrain #- CRYSTAL_WALL @37,11 from feature #1
  terrain #- CRYSTAL_WALL @29,4 from feature #1
  terrain #- CRYSTAL_WALL @8,7 from feature #1
  terrain #- CRYSTAL_WALL @8,5 from feature #1
  terrain #- CRYSTAL_WALL @5,9 from feature #1
  terrain #- CRYSTAL_WALL @18,9 from feature #1
  terrain #- CRYSTAL_WALL @19,11 from feature #1
  terrain #- CRYSTAL_WALL @34,8 from feature #1
  terrain #- CRYSTAL_WALL @8,12 from feature #1
  terrain #- CRYSTAL_WALL @15,7 from feature #1
  terrain #- CRYSTAL_WALL @3,10 from feature #1
  terrain #- CRYSTAL_WALL @19,1 from feature #1
  terrain #- CRYSTAL_WALL @19,8 from feature #1
  terrain #- CRYSTAL_WALL @41,8 from feature #1
  terrain #- CRYSTAL_WALL @40,6 from feature #1
  terrain #- CRYSTAL_WALL @36,10 from feature #1
  terrain #- PEDESTAL @2,12 from feature #2
  terrain #- MACHINE_GLYPH @27,4 from feature #4
  terrain #- MACHINE_GLYPH @21,11 from feature #4
  terrain #- MACHINE_GLYPH @19,2 from feature #4
  terrain #- MACHINE_GLYPH @5,12 from feature #4
  terrain #- MACHINE_GLYPH @34,7 from feature #4
  terrain #- MACHINE_GLYPH @32,6 from feature #4
  terrain #- MACHINE_GLYPH @26,3 from feature #4
  terrain #- MACHINE_GLYPH @23,3 from feature #4
  terrain #- MACHINE_GLYPH @30,6 from feature #4
  terrain #- MACHINE_GLYPH @37,8 from feature #4
  terrain #- MACHINE_GLYPH @20,7 from feature #4
  terrain #- MACHINE_GLYPH @37,10 from feature #4
  terrain #- MACHINE_GLYPH @27,6 from feature #4
  terrain #- MACHINE_GLYPH @17,3 from feature #4
  terrain #- MACHINE_GLYPH @6,14 from feature #4
  terrain #- MACHINE_GLYPH @20,5 from feature #4
  terrain #- MACHINE_GLYPH @20,2 from feature #4
  terrain #- MACHINE_GLYPH @33,7 from feature #4
  terrain #- MACHINE_GLYPH @10,6 from feature #4
  terrain #- MACHINE_GLYPH @4,11 from feature #4
  terrain #- MACHINE_GLYPH @5,10 from feature #4
  terrain #- MACHINE_GLYPH @17,4 from feature #4
  terrain #- MACHINE_GLYPH @36,8 from feature #4
  terrain #- MACHINE_GLYPH @38,10 from feature #4
  terrain #- MACHINE_GLYPH @7,6 from feature #4
  terrain #- MACHINE_GLYPH @20,6 from feature #4
  terrain #- MACHINE_GLYPH @25,5 from feature #4
  terrain #- MACHINE_GLYPH @18,3 from feature #4
  terrain #- MACHINE_GLYPH @23,4 from feature #4
  terrain #- MACHINE_GLYPH @6,9 from feature #4
  terrain #- STATUE_INERT @38,7 from feature #5
  terrain #- STATUE_INERT @12,5 from feature #5
  terrain #- STATUE_INERT @33,6 from feature #5
  terrain #- STATUE_INERT @17,2 from feature #6
  terrain #- STATUE_INERT @18,6 from feature #6
  terrain #- STATUE_INERT @6,3 from feature #6
  terrain #- STATUE_INERT @7,10 from feature #6
  terrain #- STATUE_INERT @41,9 from feature #6
  terrain #- STATUE_INERT @20,1 from feature #6
  terrain #- STATUE_INERT @23,9 from feature #6
  terrain #- STATUE_INERT @34,8 from feature #6
  terrain #- STATUE_INERT @18,9 from feature #6
  terrain #- STATUE_INERT @26,7 from feature #6
  terrain #- STATUE_INERT @23,6 from feature #6
  terrain #- STATUE_INERT @35,6 from feature #6
  terrain #- STATUE_INERT @8,12 from feature #6
  item #198 Scroll of Enchanting @2,12 from feature #2 owner=floor
  item #199 Potion of Detect Magic @20,10 from feature #9 owner=floor
  item #200 Potion of Levitation @31,5 from feature #9 owner=floor
  item #201 Scroll of Teleportation @26,5 from feature #9 owner=floor
  monster #202 Sentinel @38,7 from feature #5 owner=floor
  monster #203 Sentinel @12,5 from feature #5 owner=floor
  monster #204 Sentinel @33,6 from feature #5 owner=floor
  monster #205 Sentinel @17,2 from feature #6 owner=floor
  monster #206 Sentinel @18,6 from feature #6 owner=floor
  monster #207 Sentinel @6,3 from feature #6 owner=floor
  monster #208 Sentinel @7,10 from feature #6 owner=floor
  monster #209 Sentinel @41,9 from feature #6 owner=floor
  monster #210 Sentinel @20,1 from feature #6 owner=floor
  monster #211 Sentinel @23,9 from feature #6 owner=floor
  monster #212 Sentinel @34,8 from feature #6 owner=floor
  monster #213 Sentinel @18,9 from feature #6 owner=floor
  monster #214 Sentinel @26,7 from feature #6 owner=floor
  monster #215 Sentinel @23,6 from feature #6 owner=floor
  monster #216 Sentinel @35,6 from feature #6 owner=floor
  monster #217 Sentinel @8,12 from feature #6 owner=floor
  monster #218 Stone guardian @16,5 from feature #7 owner=floor
  monster #219 Stone guardian @29,6 from feature #7 owner=floor
  monster #220 Stone guardian @4,12 from feature #7 owner=floor
  monster #221 Stone guardian @5,5 from feature #7 owner=floor
  monster #222 Stone guardian @20,3 from feature #7 owner=floor
  monster #223 Stone guardian @33,4 from feature #7 owner=floor
  monster #224 Winged guardian @15,6 from feature #8 owner=floor
machine #2 CE68 trap_paralysis_hidden committed
  feature #0 placed 1 placements / 1 iterations; request={"terrain":"GAS_TRAP_PARALYSIS_HIDDEN","instanceCount":[1,2],"minimum":1,"flags":["MF_NEAR_ORIGIN","MF_NOT_IN_HALLWAY"]}
  feature #1 placed 3 placements / 1 iterations; request={"terrain":"MACHINE_PARALYSIS_VENT_HIDDEN","instanceCount":[3,4],"minimum":2,"flags":["MF_FAR_FROM_ORIGIN","MF_NOT_IN_HALLWAY"]}
  terrain #- GAS_TRAP_PARALYSIS_HIDDEN @44,2 from feature #0
  terrain #- MACHINE_PARALYSIS_VENT_HIDDEN @40,2 from feature #1
  terrain #- MACHINE_PARALYSIS_VENT_HIDDEN @45,7 from feature #1
  terrain #- MACHINE_PARALYSIS_VENT_HIDDEN @47,4 from feature #1
